vehicle,site_xn_route,direction,loc_leg,month,day,y2018,y2019,y2020,ratio,tis_data_request,lat,long,loc_desc,x7,x8,version_2,x10,revision_date,x12,x29_09_2016
cycle,32615,S,61178,3,14,NA,540,320,0.592592593,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:1 BRIGHTON S BD OPP PATH TO SEACOMBE GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,32615,S,61178,3,20,NA,584,502,0.859589041,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:1 BRIGHTON S BD OPP PATH TO SEACOMBE GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,32615,S,61178,3,23,NA,469,521,1.1108742,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:1 BRIGHTON S BD OPP PATH TO SEACOMBE GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,32615,S,61178,3,25,NA,253,521,2.059288538,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:1 BRIGHTON S BD OPP PATH TO SEACOMBE GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,4,NA,40,90,2.25,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,5,NA,87,47,0.540229885,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,10,NA,92,68,0.739130435,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,14,NA,63,71,1.126984127,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,15,NA,92,35,0.380434783,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,16,NA,82,74,0.902439024,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,17,NA,53,101,1.905660377,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,21,NA,103,104,1.009708738,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,30,NA,49,70,1.428571429,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,1,31,NA,75,49,0.653333333,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,3,NA,88,40,0.454545455,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,9,NA,49,69,1.408163265,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,12,NA,31,83,2.677419355,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,15,NA,77,54,0.701298701,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,18,NA,87,34,0.390804598,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,19,NA,78,27,0.346153846,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,25,NA,77,92,1.194805195,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,2,28,NA,62,94,1.516129032,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,3,2,NA,58,61,1.051724138,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,3,3,NA,73,68,0.931506849,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,3,6,NA,55,58,1.054545455,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,3,12,NA,48,112,2.333333333,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,3,18,NA,84,93,1.107142857,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,3,23,NA,50,108,2.16,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,N,61175,3,25,NA,28,105,3.75,D208,-37.995035,145.038621,(BIKE PATH) BAY TRAIL NO:4 NE BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,1,4,NA,40,101,2.525,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,1,5,NA,92,52,0.565217391,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,1,14,NA,101,69,0.683168317,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,1,17,NA,76,97,1.276315789,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,1,23,NA,110,44,0.4,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,1,30,NA,77,80,1.038961039,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,1,31,NA,74,47,0.635135135,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,2,12,NA,35,95,2.714285714,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,2,14,NA,92,80,0.869565217,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,2,15,NA,81,54,0.666666667,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,2,18,NA,99,31,0.313131313,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,2,19,NA,88,30,0.340909091,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,2,25,NA,95,85,0.894736842,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,2,28,NA,55,83,1.509090909,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,3,2,NA,75,77,1.026666667,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,3,3,NA,96,118,1.229166667,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,3,5,NA,92,17,0.184782609,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,3,6,NA,58,80,1.379310345,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,3,12,NA,51,86,1.68627451,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,3,23,NA,63,112,1.777777778,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,32616,S,61176,3,25,NA,32,124,3.875,D208,NA,NA,(BIKE PATH) BAY TRAIL NO:4 SW BD BEAUMARIS OPPOSITE 466 BEACH ROAD,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,1,NA,557,570,1.023339318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,3,NA,1014,587,0.578895464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,4,NA,499,391,0.783567134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,5,NA,380,187,0.492105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,6,NA,793,706,0.890290038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,12,NA,642,557,0.867601246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,18,NA,1038,664,0.639691715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,19,NA,711,509,0.715893108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,25,NA,656,671,1.022865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,1,26,NA,590,660,1.118644068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,2,2,NA,609,810,1.330049261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,2,8,NA,1214,628,0.517298188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,2,9,NA,348,769,2.209770115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,2,15,NA,1172,171,0.145904437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,2,16,NA,758,724,0.955145119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,2,23,NA,695,694,0.998561151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,1,NA,977,702,0.7185261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,8,NA,1130,645,0.57079646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,9,NA,681,681,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,24,NA,776,738,0.951030928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,25,NA,1123,660,0.587711487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,29,NA,1035,652,0.629951691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,30,NA,147,666,4.530612245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,3,31,NA,438,782,1.785388128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,4,5,NA,1107,269,0.242999097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,4,7,NA,836,707,0.84569378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,4,20,NA,556,352,0.633093525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,4,21,NA,426,657,1.542253521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,4,22,NA,446,590,1.322869955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,N,62155,4,26,NA,455,502,1.103296703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,1,NA,491,559,1.138492872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,3,NA,914,566,0.619256018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,4,NA,456,386,0.846491228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,5,NA,321,169,0.526479751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,6,NA,713,613,0.859747546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,12,NA,549,529,0.963570128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,18,NA,935,521,0.557219251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,19,NA,609,446,0.732348112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,20,NA,666,595,0.893393393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,25,NA,639,585,0.915492958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,1,26,NA,492,521,1.058943089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,2,NA,545,702,1.288073394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,8,NA,1138,542,0.476274165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,9,NA,325,625,1.923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,15,NA,1144,158,0.138111888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,16,NA,663,633,0.954751131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,22,NA,1169,589,0.503849444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,23,NA,625,638,1.0208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,2,28,NA,1161,1097,0.944875108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,3,1,NA,904,638,0.705752212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,3,8,NA,1030,562,0.545631068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,3,9,NA,551,635,1.152450091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,3,15,NA,1076,547,0.508364312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,3,24,NA,636,703,1.105345912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,3,29,NA,927,546,0.588996764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,3,30,NA,147,597,4.06122449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,4,5,NA,1009,220,0.218037661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,4,6,NA,470,626,1.331914894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,4,7,NA,702,628,0.894586895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,4,20,NA,448,371,0.828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,4,22,NA,420,564,1.342857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,33179,S,62154,4,26,NA,498,435,0.873493976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,1,NA,121,96,0.79338843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,2,NA,289,204,0.705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,3,NA,290,202,0.696551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,4,NA,155,136,0.877419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,5,NA,114,83,0.728070175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,6,NA,201,193,0.960199005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,12,NA,180,149,0.827777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,18,NA,339,175,0.516224189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,19,NA,202,131,0.648514851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,25,NA,203,165,0.812807882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,26,NA,180,173,0.961111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,1,27,NA,155,181,1.167741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,2,1,NA,465,73,0.156989247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,2,2,NA,203,195,0.960591133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,2,8,NA,432,190,0.439814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,2,9,NA,129,187,1.449612403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,2,16,NA,224,220,0.982142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,2,22,NA,444,237,0.533783784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,2,23,NA,212,162,0.764150943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,3,1,NA,354,201,0.56779661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,3,8,NA,453,168,0.370860927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,3,9,NA,169,226,1.337278107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,3,15,NA,457,165,0.361050328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,3,29,NA,395,140,0.35443038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,3,30,NA,77,223,2.896103896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,3,31,NA,142,256,1.802816901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,4,6,NA,156,194,1.243589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,4,12,NA,280,157,0.560714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,N,63748,4,20,NA,93,24,0.258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,1,NA,106,101,0.952830189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,2,NA,315,240,0.761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,3,NA,313,211,0.674121406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,4,NA,181,122,0.674033149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,5,NA,126,62,0.492063492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,6,NA,184,241,1.309782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,12,NA,182,163,0.895604396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,18,NA,372,205,0.551075269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,19,NA,237,146,0.616033755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,25,NA,235,163,0.693617021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,26,NA,163,161,0.987730061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,1,27,NA,153,203,1.326797386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,2,1,NA,489,63,0.128834356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,2,2,NA,220,213,0.968181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,2,9,NA,135,179,1.325925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,2,16,NA,265,231,0.871698113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,2,22,NA,469,233,0.496801706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,2,23,NA,220,212,0.963636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,2,28,NA,499,450,0.901803607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,3,1,NA,399,197,0.493734336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,3,8,NA,487,149,0.305954825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,3,9,NA,176,219,1.244318182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,3,15,NA,473,174,0.367864693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,3,29,NA,443,160,0.361173815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,3,30,NA,76,244,3.210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,4,17,NA,299,210,0.702341137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,4,18,NA,312,206,0.66025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34215,S,63749,4,20,NA,87,80,0.91954023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,1,NA,47,68,1.446808511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,2,NA,85,88,1.035294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,4,NA,58,74,1.275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,5,NA,51,40,0.784313725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,6,NA,83,87,1.048192771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,11,NA,97,79,0.81443299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,12,NA,90,82,0.911111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,18,NA,90,81,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,25,NA,60,88,1.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,26,NA,66,81,1.227272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,1,27,NA,83,100,1.204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,2,2,NA,80,94,1.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cycle,34216,N,63750,2,9,NA,82,99,1.207317073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
